service_id,date,exception_type
"766_74292","20160407","1"
"766_74292","20160408","1"
"766_74292","20160411","1"
"766_74292","20160412","1"
"766_74292","20160413","1"
"766_74292","20160414","1"
"766_74292","20160415","1"
"766_74292","20160418","1"
"766_74292","20160419","1"
"766_74292","20160420","1"
"766_74292","20160421","1"
"766_74292","20160422","1"
"766_74292","20160426","1"
"766_74292","20160427","1"
"766_74292","20160428","1"
"766_74292","20160429","1"
"766_74292","20160502","1"
"766_74292","20160503","1"
"766_74292","20160504","1"
"766_74292","20160505","1"
"766_74292","20160506","1"
"766_74292","20160509","1"
"766_74292","20160510","1"
"766_74292","20160511","1"
"766_74292","20160512","1"
"766_74292","20160513","1"
"766_74293","20160320","1"
"766_74293","20160327","1"
"766_74293","20160328","1"
"766_74293","20160403","1"
"766_74293","20160410","1"
"766_74293","20160417","1"
"766_74293","20160424","1"
"766_74293","20160425","1"
"766_74293","20160508","1"
"766_74294","20160319","1"
"766_74294","20160324","1"
"766_74294","20160325","1"
"766_74294","20160326","1"
"766_74294","20160402","1"
"766_74294","20160409","1"
"766_74294","20160416","1"
"766_74294","20160423","1"
"766_74294","20160430","1"
"766_74294","20160507","1"
"766_74294","20160514","1"
"766_74295","20160314","1"
"766_74295","20160315","1"
"766_74295","20160316","1"
"766_74295","20160317","1"
"766_74295","20160318","1"
"766_74295","20160321","1"
"766_74295","20160322","1"
"766_74295","20160323","1"
"766_74295","20160330","1"
"766_74295","20160331","1"
"766_74295","20160401","1"
"766_74295","20160404","1"
"766_74295","20160405","1"
"766_74295","20160406","1"
"766_74295","20160407","1"
"766_74295","20160408","1"
"766_74295","20160411","1"
"766_74295","20160412","1"
"766_74295","20160413","1"
"766_74295","20160414","1"
"766_74295","20160415","1"
"766_74295","20160418","1"
"766_74295","20160419","1"
"766_74295","20160420","1"
"766_74295","20160421","1"
"766_74295","20160422","1"
"766_74295","20160426","1"
"766_74295","20160427","1"
"766_74295","20160428","1"
"766_74295","20160429","1"
"766_74295","20160502","1"
"766_74295","20160503","1"
"766_74295","20160504","1"
"766_74295","20160505","1"
"766_74295","20160506","1"
"766_74295","20160509","1"
"766_74295","20160510","1"
"766_74295","20160511","1"
"766_74295","20160512","1"
"766_74295","20160513","1"
"766_74296","20160319","1"
"766_74296","20160402","1"
"766_74296","20160409","1"
"766_74296","20160416","1"
"766_74296","20160423","1"
"766_74296","20160430","1"
"766_74296","20160507","1"
"766_74296","20160514","1"
"766_74297","20160319","1"
"766_74297","20160326","1"
"766_74297","20160402","1"
"766_74297","20160409","1"
"766_74297","20160416","1"
"766_74297","20160423","1"
"766_74297","20160430","1"
"766_74297","20160507","1"
"766_74297","20160514","1"
"766_74298","20160320","1"
"766_74298","20160327","1"
"766_74298","20160328","1"
"766_74298","20160403","1"
"766_74298","20160410","1"
"766_74298","20160417","1"
"766_74298","20160424","1"
"766_74298","20160425","1"
"766_74298","20160501","1"
"766_74298","20160508","1"
"766_74301","20160314","1"
"766_74301","20160315","1"
"766_74301","20160316","1"
"766_74301","20160317","1"
"766_74301","20160318","1"
"766_74301","20160321","1"
"766_74301","20160322","1"
"766_74301","20160323","1"
"766_74301","20160330","1"
"766_74301","20160331","1"
"766_74301","20160401","1"
"766_74301","20160404","1"
"766_74301","20160405","1"
"766_74301","20160406","1"
"766_74301","20160407","1"
"766_74301","20160408","1"
"766_74301","20160411","1"
"766_74301","20160412","1"
"766_74301","20160413","1"
"766_74301","20160414","1"
"766_74301","20160415","1"
"766_74301","20160418","1"
"766_74301","20160419","1"
"766_74301","20160420","1"
"766_74301","20160421","1"
"766_74301","20160422","1"
"766_74301","20160426","1"
"766_74301","20160427","1"
"766_74301","20160428","1"
"766_74301","20160429","1"
"766_74301","20160502","1"
"766_74301","20160503","1"
"766_74301","20160504","1"
"766_74301","20160505","1"
"766_74301","20160506","1"
"766_74301","20160509","1"
"766_74301","20160510","1"
"766_74301","20160511","1"
"766_74301","20160512","1"
"766_74301","20160513","1"
"766_74303","20160501","1"
"766_74305","20160314","1"
"766_74305","20160315","1"
"766_74305","20160316","1"
"766_74305","20160317","1"
"766_74305","20160318","1"
"766_74305","20160321","1"
"766_74305","20160322","1"
"766_74305","20160323","1"
"766_74305","20160329","1"
"766_74305","20160330","1"
"766_74305","20160331","1"
"766_74305","20160401","1"
"766_74305","20160404","1"
"766_74305","20160405","1"
"766_74305","20160406","1"
"766_74305","20160407","1"
"766_74305","20160408","1"
"766_74305","20160411","1"
"766_74305","20160412","1"
"766_74305","20160413","1"
"766_74305","20160414","1"
"766_74305","20160415","1"
"766_74305","20160418","1"
"766_74305","20160419","1"
"766_74305","20160420","1"
"766_74305","20160421","1"
"766_74305","20160422","1"
"766_74305","20160426","1"
"766_74305","20160427","1"
"766_74305","20160428","1"
"766_74305","20160429","1"
"766_74305","20160502","1"
"766_74305","20160503","1"
"766_74305","20160504","1"
"766_74305","20160505","1"
"766_74305","20160506","1"
"766_74305","20160509","1"
"766_74305","20160510","1"
"766_74305","20160511","1"
"766_74305","20160512","1"
"766_74305","20160513","1"
"766_74306","20160320","1"
"766_74306","20160327","1"
"766_74306","20160328","1"
"766_74306","20160403","1"
"766_74306","20160410","1"
"766_74306","20160417","1"
"766_74306","20160424","1"
"766_74306","20160425","1"
"766_74306","20160508","1"
"766_74307","20160319","1"
"766_74307","20160324","1"
"766_74307","20160325","1"
"766_74307","20160326","1"
"766_74307","20160402","1"
"766_74307","20160409","1"
"766_74307","20160416","1"
"766_74307","20160423","1"
"766_74307","20160430","1"
"766_74307","20160507","1"
"766_74307","20160514","1"
"766_74308","20160314","1"
"766_74308","20160315","1"
"766_74308","20160316","1"
"766_74308","20160317","1"
"766_74308","20160318","1"
"766_74308","20160321","1"
"766_74308","20160322","1"
"766_74308","20160323","1"
"766_74308","20160330","1"
"766_74308","20160331","1"
"766_74308","20160401","1"
"766_74308","20160404","1"
"766_74308","20160405","1"
"766_74308","20160406","1"
"766_74308","20160407","1"
"766_74308","20160408","1"
"766_74308","20160411","1"
"766_74308","20160412","1"
"766_74308","20160413","1"
"766_74308","20160414","1"
"766_74308","20160415","1"
"766_74308","20160418","1"
"766_74308","20160419","1"
"766_74308","20160420","1"
"766_74308","20160421","1"
"766_74308","20160422","1"
"766_74308","20160426","1"
"766_74308","20160427","1"
"766_74308","20160428","1"
"766_74308","20160429","1"
"766_74308","20160502","1"
"766_74308","20160503","1"
"766_74308","20160504","1"
"766_74308","20160505","1"
"766_74308","20160506","1"
"766_74308","20160509","1"
"766_74308","20160510","1"
"766_74308","20160511","1"
"766_74308","20160512","1"
"766_74308","20160513","1"
"766_74310","20160501","1"
"766_74312","20160314","1"
"766_74312","20160315","1"
"766_74312","20160316","1"
"766_74312","20160317","1"
"766_74312","20160318","1"
"766_74312","20160321","1"
"766_74312","20160322","1"
"766_74312","20160323","1"
"766_74312","20160329","1"
"766_74312","20160330","1"
"766_74312","20160331","1"
"766_74312","20160401","1"
"766_74312","20160404","1"
"766_74312","20160405","1"
"766_74312","20160406","1"
"766_74312","20160407","1"
"766_74312","20160408","1"
"766_74312","20160411","1"
"766_74312","20160412","1"
"766_74312","20160413","1"
"766_74312","20160414","1"
"766_74312","20160415","1"
"766_74312","20160418","1"
"766_74312","20160419","1"
"766_74312","20160420","1"
"766_74312","20160421","1"
"766_74312","20160422","1"
"766_74312","20160426","1"
"766_74312","20160427","1"
"766_74312","20160428","1"
"766_74312","20160429","1"
"766_74312","20160502","1"
"766_74312","20160503","1"
"766_74312","20160504","1"
"766_74312","20160505","1"
"766_74312","20160506","1"
"766_74312","20160509","1"
"766_74312","20160510","1"
"766_74312","20160511","1"
"766_74312","20160512","1"
"766_74312","20160513","1"
"766_74313","20160320","1"
"766_74313","20160327","1"
"766_74313","20160328","1"
"766_74313","20160403","1"
"766_74313","20160410","1"
"766_74313","20160417","1"
"766_74313","20160424","1"
"766_74313","20160425","1"
"766_74313","20160508","1"
"766_74314","20160319","1"
"766_74314","20160324","1"
"766_74314","20160325","1"
"766_74314","20160326","1"
"766_74314","20160402","1"
"766_74314","20160409","1"
"766_74314","20160416","1"
"766_74314","20160423","1"
"766_74314","20160430","1"
"766_74314","20160507","1"
"766_74314","20160514","1"
"766_74326","20160324","1"
"766_74326","20160325","1"
"766_74328","20160314","1"
"766_74328","20160315","1"
"766_74328","20160316","1"
"766_74328","20160317","1"
"766_74328","20160318","1"
"766_74328","20160321","1"
"766_74328","20160322","1"
"766_74328","20160323","1"
"766_74328","20160329","1"
"766_74328","20160330","1"
"766_74328","20160331","1"
"766_74328","20160401","1"
"766_74328","20160404","1"
"766_74328","20160405","1"
"766_74328","20160406","1"
"766_74328","20160407","1"
"766_74328","20160408","1"
"766_74328","20160411","1"
"766_74328","20160412","1"
"766_74328","20160413","1"
"766_74328","20160414","1"
"766_74328","20160415","1"
"766_74328","20160418","1"
"766_74328","20160419","1"
"766_74328","20160420","1"
"766_74328","20160421","1"
"766_74328","20160422","1"
"766_74328","20160426","1"
"766_74328","20160427","1"
"766_74328","20160428","1"
"766_74328","20160429","1"
"766_74328","20160502","1"
"766_74328","20160503","1"
"766_74328","20160504","1"
"766_74328","20160505","1"
"766_74328","20160506","1"
"766_74328","20160509","1"
"766_74328","20160510","1"
"766_74328","20160511","1"
"766_74328","20160512","1"
"766_74328","20160513","1"
"766_74330","20160501","1"
"766_74331","20160320","1"
"766_74331","20160327","1"
"766_74331","20160328","1"
"766_74331","20160403","1"
"766_74331","20160410","1"
"766_74331","20160417","1"
"766_74331","20160424","1"
"766_74331","20160425","1"
"766_74331","20160508","1"
"766_74333","20160319","1"
"766_74333","20160326","1"
"766_74333","20160402","1"
"766_74333","20160409","1"
"766_74333","20160416","1"
"766_74333","20160423","1"
"766_74333","20160430","1"
"766_74333","20160507","1"
"766_74333","20160514","1"
"766_74371","20160501","1"
"766_74372","20160320","1"
"766_74372","20160327","1"
"766_74372","20160328","1"
"766_74372","20160403","1"
"766_74372","20160410","1"
"766_74372","20160417","1"
"766_74372","20160424","1"
"766_74372","20160425","1"
"766_74372","20160508","1"
"766_74374","20160324","1"
"766_74374","20160325","1"
"766_74375","20160314","1"
"766_74375","20160315","1"
"766_74375","20160316","1"
"766_74375","20160317","1"
"766_74375","20160318","1"
"766_74375","20160321","1"
"766_74375","20160322","1"
"766_74375","20160323","1"
"766_74375","20160329","1"
"766_74375","20160330","1"
"766_74375","20160331","1"
"766_74375","20160401","1"
"766_74375","20160404","1"
"766_74375","20160405","1"
"766_74375","20160406","1"
"766_74375","20160407","1"
"766_74375","20160408","1"
"766_74375","20160411","1"
"766_74375","20160412","1"
"766_74375","20160413","1"
"766_74375","20160414","1"
"766_74375","20160415","1"
"766_74375","20160418","1"
"766_74375","20160419","1"
"766_74375","20160420","1"
"766_74375","20160421","1"
"766_74375","20160422","1"
"766_74375","20160426","1"
"766_74375","20160427","1"
"766_74375","20160428","1"
"766_74375","20160429","1"
"766_74375","20160502","1"
"766_74375","20160503","1"
"766_74375","20160504","1"
"766_74375","20160505","1"
"766_74375","20160506","1"
"766_74375","20160509","1"
"766_74375","20160510","1"
"766_74375","20160511","1"
"766_74375","20160512","1"
"766_74375","20160513","1"
"766_74376","20160319","1"
"766_74376","20160326","1"
"766_74376","20160402","1"
"766_74376","20160409","1"
"766_74376","20160416","1"
"766_74376","20160423","1"
"766_74376","20160430","1"
"766_74376","20160507","1"
"766_74376","20160514","1"
"766_74377","20160324","1"
"766_74377","20160325","1"
"766_74378","20160314","1"
"766_74378","20160315","1"
"766_74378","20160316","1"
"766_74378","20160317","1"
"766_74378","20160318","1"
"766_74378","20160321","1"
"766_74378","20160322","1"
"766_74378","20160323","1"
"766_74378","20160330","1"
"766_74378","20160331","1"
"766_74378","20160401","1"
"766_74378","20160404","1"
"766_74378","20160405","1"
"766_74378","20160406","1"
"766_74378","20160407","1"
"766_74378","20160408","1"
"766_74378","20160411","1"
"766_74378","20160412","1"
"766_74378","20160413","1"
"766_74378","20160414","1"
"766_74378","20160415","1"
"766_74378","20160418","1"
"766_74378","20160419","1"
"766_74378","20160420","1"
"766_74378","20160421","1"
"766_74378","20160422","1"
"766_74378","20160426","1"
"766_74378","20160427","1"
"766_74378","20160428","1"
"766_74378","20160429","1"
"766_74378","20160502","1"
"766_74378","20160503","1"
"766_74378","20160504","1"
"766_74378","20160505","1"
"766_74378","20160506","1"
"766_74378","20160509","1"
"766_74378","20160510","1"
"766_74378","20160511","1"
"766_74378","20160512","1"
"766_74378","20160513","1"
"766_74379","20160319","1"
"766_74379","20160402","1"
"766_74379","20160409","1"
"766_74379","20160416","1"
"766_74379","20160423","1"
"766_74379","20160430","1"
"766_74379","20160507","1"
"766_74379","20160514","1"
"766_74381","20160329","1"
"766_74382","20160326","1"
"766_74384","20160320","1"
"766_74384","20160327","1"
"766_74384","20160328","1"
"766_74384","20160403","1"
"766_74384","20160410","1"
"766_74384","20160417","1"
"766_74384","20160424","1"
"766_74384","20160425","1"
"766_74384","20160508","1"
"766_74386","20160501","1"
"766_74387","20160324","1"
"766_74387","20160325","1"
"766_74388","20160314","1"
"766_74388","20160315","1"
"766_74388","20160316","1"
"766_74388","20160317","1"
"766_74388","20160318","1"
"766_74388","20160321","1"
"766_74388","20160322","1"
"766_74388","20160323","1"
"766_74388","20160330","1"
"766_74388","20160331","1"
"766_74388","20160401","1"
"766_74388","20160404","1"
"766_74388","20160405","1"
"766_74388","20160406","1"
"766_74388","20160407","1"
"766_74388","20160408","1"
"766_74388","20160411","1"
"766_74388","20160412","1"
"766_74388","20160413","1"
"766_74388","20160414","1"
"766_74388","20160415","1"
"766_74388","20160418","1"
"766_74388","20160419","1"
"766_74388","20160420","1"
"766_74388","20160421","1"
"766_74388","20160422","1"
"766_74388","20160426","1"
